"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"8.MRPS14",0,1.11158915921382,0.285,0.091,0,"8","MRPS14"
"8.UCHL5",0,1.36456011564443,0.268,0.075,0,"8","UCHL5"
"8.EXOSC9",0,1.48006805123203,0.253,0.06,0,"8","EXOSC9"
"8.KRAS",0,0.520161399249101,0.389,0.196,0,"8","KRAS"
"8.MRPL42",0,0.836244282158432,0.313,0.12,0,"8","MRPL42"
"8.STUB1",0,0.693499240834784,0.368,0.175,0,"8","STUB1"
"8.MPC1",0,0.700357952601338,0.36,0.167,0,"8","MPC1"
"8.FAM32A",0,0.573689544562882,0.352,0.159,0,"8","FAM32A"
"8.PPDPF",0,0.974638191902988,0.859,0.666,0,"8","PPDPF"
"8.MRPL55",0,0.928514962239831,0.324,0.132,0,"8","MRPL55"
"8.CIAO1",0,0.981792165221807,0.309,0.117,0,"8","CIAO1"
"8.AP1S1",0,1.51372242450179,0.277,0.085,0,"8","AP1S1"
"8.PRPS1",0,0.686342196865889,0.3,0.108,0,"8","PRPS1"
"8.MED30",0,0.501707448361322,0.324,0.132,0,"8","MED30"
"8.CD70",0,1.35178152347343,0.251,0.059,0,"8","CD70"
"8.PIH1D1",0,0.789220373898493,0.325,0.133,0,"8","PIH1D1"
"8.AKR1B1",0,0.712171063959242,0.363,0.171,0,"8","AKR1B1"
"8.ENTPD1",0,1.37668777358606,0.288,0.096,0,"8","ENTPD1"
"8.NFATC2IP",0,1.05993511179408,0.277,0.086,0,"8","NFATC2IP"
"8.AMZ2",0,0.851915143949806,0.336,0.145,0,"8","AMZ2"
"8.FAM136A",0,1.11129891043215,0.296,0.105,0,"8","FAM136A"
"8.SMC5",0,0.773888534488573,0.302,0.111,0,"8","SMC5"
"8.CD5",0,0.559513409127311,0.299,0.108,0,"8","CD5"
"8.AATF",0,0.906807939851993,0.305,0.114,0,"8","AATF"
"8.PSMD3",0,1.03562795999799,0.314,0.123,0,"8","PSMD3"
"8.CD320",0,1.26087212400907,0.27,0.079,0,"8","CD320"
"8.STX10",0,0.715702326751309,0.319,0.128,0,"8","STX10"
"8.COPS8",0,0.986321080664912,0.292,0.101,0,"8","COPS8"
"8.LSM1",0,0.557761018573798,0.345,0.154,0,"8","LSM1"
"8.TMA7",0,0.544096288511927,0.886,0.696,0,"8","TMA7"
"8.METTL5",0,0.57724047778704,0.339,0.149,0,"8","METTL5"
"8.ZFAND2B",0,0.771637290809122,0.297,0.107,0,"8","ZFAND2B"
"8.HDDC2",0,0.96492522918759,0.301,0.111,0,"8","HDDC2"
"8.PSMC2",0,0.935124996300381,0.314,0.124,0,"8","PSMC2"
"8.GPS1",0,0.907588006620183,0.307,0.117,0,"8","GPS1"
"8.HMGN4",0,0.584896283555983,0.333,0.144,0,"8","HMGN4"
"8.NUP50",0,0.949849347702247,0.28,0.091,0,"8","NUP50"
"8.SLF1",0,0.85657369468011,0.263,0.074,0,"8","SLF1"
"8.GLO1",0,1.00178144063393,0.295,0.106,0,"8","GLO1"
"8.FBXO7",0,0.575035379701316,0.365,0.176,0,"8","FBXO7"
"8.C1D",0,0.562111265924568,0.333,0.145,0,"8","C1D"
"8.MPST",0,1.36188920783449,0.279,0.091,0,"8","MPST"
"8.UBE2E3",0,0.838790323870513,0.314,0.126,0,"8","UBE2E3"
"8.C4orf27",0,1.41887320979077,0.251,0.063,0,"8","C4orf27"
"8.APOA1BP",0,0.726461297378858,0.357,0.169,0,"8","APOA1BP"
"8.XPO1",0,1.00259063936048,0.283,0.095,0,"8","XPO1"
"8.ILKAP",0,0.919332219947088,0.283,0.095,0,"8","ILKAP"
"8.ECHS1",0,0.992485273877633,0.344,0.156,0,"8","ECHS1"
"8.MPDU1",0,1.12791818225469,0.285,0.097,0,"8","MPDU1"
"8.ADSS",0,0.566596362666828,0.33,0.143,0,"8","ADSS"
"8.PDZD11",0,1.27155589727519,0.273,0.086,0,"8","PDZD11"
"8.COMMD8",0,0.707594273570946,0.315,0.128,0,"8","COMMD8"
"8.AP3S1",0,0.696447084714175,0.386,0.199,0,"8","AP3S1"
"8.RPN2",0,0.587762703019039,0.449,0.262,0,"8","RPN2"
"8.TMOD3",0,0.545660087159894,0.357,0.17,0,"8","TMOD3"
"8.PSMB5",0,0.736975882575531,0.341,0.155,0,"8","PSMB5"
"8.COA6",0,0.837359553399305,0.3,0.114,0,"8","COA6"
"8.MRPL47",0,0.62981341456332,0.311,0.125,0,"8","MRPL47"
"8.FAM104A",0,0.976739810116884,0.271,0.085,0,"8","FAM104A"
"8.ELP5",0,0.953486930529474,0.286,0.1,0,"8","ELP5"
"8.FAM195B",0,0.770521571849858,0.328,0.143,0,"8","FAM195B"
"8.USP48",0,0.786702630211636,0.296,0.111,0,"8","USP48"
"8.MRPL9",0,0.886698274596372,0.291,0.106,0,"8","MRPL9"
"8.C1orf35",0,1.1840834844976,0.266,0.081,0,"8","C1orf35"
"8.SPCS3",0,0.514559815179265,0.436,0.251,0,"8","SPCS3"
"8.MRPS33",0,0.938179032180152,0.319,0.134,0,"8","MRPS33"
"8.CALCOCO2",0,0.511175438719478,0.357,0.172,0,"8","CALCOCO2"
"8.TRAPPC3",0,0.585279110584655,0.353,0.168,0,"8","TRAPPC3"
"8.ASF1A",0,0.805595321976383,0.271,0.087,0,"8","ASF1A"
"8.SPTAN1",0,0.619286757754557,0.334,0.15,0,"8","SPTAN1"
"8.RSRC1",0,0.883699295884727,0.298,0.114,0,"8","RSRC1"
"8.EIF4G1",0,1.01201015215262,0.306,0.122,0,"8","EIF4G1"
"8.FRG1",0,0.828886101897227,0.312,0.128,0,"8","FRG1"
"8.SUSD3",0,0.775218697153664,0.299,0.115,0,"8","SUSD3"
"8.COMTD1",0,1.09134055575229,0.263,0.079,0,"8","COMTD1"
"8.CD2BP2",0,0.852042136107999,0.298,0.114,0,"8","CD2BP2"
"8.PRPF4B",0,0.529904359008448,0.342,0.159,0,"8","PRPF4B"
"8.OAS1",0,0.828264854814634,0.336,0.153,0,"8","OAS1"
"8.SCCPDH",0,1.73230392196583,0.25,0.067,0,"8","SCCPDH"
"8.CNPPD1",0,0.797381470067874,0.313,0.13,0,"8","CNPPD1"
"8.TIMMDC1",0,1.07688200614139,0.289,0.106,0,"8","TIMMDC1"
"8.LYRM4",0,1.08254425819819,0.261,0.078,0,"8","LYRM4"
"8.PLGRKT",0,1.02924347385059,0.294,0.111,0,"8","PLGRKT"
"8.GLIPR2",0,0.553464966126707,0.374,0.191,0,"8","GLIPR2"
"8.COA4",0,0.791361162720447,0.318,0.135,0,"8","COA4"
"8.YY1",0,0.526413861453158,0.376,0.193,0,"8","YY1"
"8.ICT1",0,1.42338019693254,0.254,0.071,0,"8","ICT1"
"8.TMEM14C",0,0.521397769313575,0.411,0.228,0,"8","TMEM14C"
"8.PSMA1",0,0.56463401548995,0.353,0.17,0,"8","PSMA1"
"8.METAP2",0,0.589525033938009,0.327,0.145,0,"8","METAP2"
"8.HDGF",0,1.37266360955676,0.264,0.082,0,"8","HDGF"
"8.TSEN15",0,1.16341997960251,0.264,0.082,0,"8","TSEN15"
"8.HDAC2",0,0.89149539289788,0.3,0.118,0,"8","HDAC2"
"8.COA1",0,0.655576605709256,0.313,0.131,0,"8","COA1"
"8.TSTA3",0,0.816004418876555,0.293,0.111,0,"8","TSTA3"
"8.TIMM23",0,1.21228696440536,0.258,0.076,0,"8","TIMM23"
"8.UPF3A",0,0.761958037239897,0.291,0.109,0,"8","UPF3A"
"8.POLR2F",0,0.500612482545287,0.355,0.173,0,"8","POLR2F"
"8.IFNAR2",0,0.700253824978206,0.344,0.162,0,"8","IFNAR2"
"8.ACTR1B",0,0.956522702948954,0.269,0.088,0,"8","ACTR1B"
"8.MTF2",0,0.764281742400692,0.284,0.103,0,"8","MTF2"
"8.MRPL43",0,0.526994883806389,0.371,0.19,0,"8","MRPL43"
"8.CTCF",0,1.27993656132369,0.25,0.069,0,"8","CTCF"
"8.PFDN4",0,0.665558213062713,0.3,0.119,0,"8","PFDN4"
"8.JOSD2",0,0.75145049598849,0.321,0.14,0,"8","JOSD2"
"8.LYPLA2",0,0.878962064834238,0.292,0.112,0,"8","LYPLA2"
"8.ELOVL1",0,0.871169588586775,0.306,0.126,0,"8","ELOVL1"
"8.HAUS4",0,1.4830959825619,0.252,0.072,0,"8","HAUS4"
"8.PET100",0,0.592445142657981,0.374,0.194,0,"8","PET100"
"8.POLR2J",0,0.752237175845825,0.323,0.144,0,"8","POLR2J"
"8.C17orf89",0,0.664111683006052,0.337,0.158,0,"8","C17orf89"
"8.CPSF3L",0,0.860125486462618,0.283,0.104,0,"8","CPSF3L"
"8.POLE3",0,0.757819827645515,0.289,0.11,0,"8","POLE3"
"8.SMARCA4",0,1.27600336021521,0.259,0.08,0,"8","SMARCA4"
"8.LGALS1",0,0.669769779326151,0.62,0.441,0,"8","LGALS1"
"8.GYG1",0,0.588898713527858,0.331,0.153,0,"8","GYG1"
"8.TOR1A",0,1.07218502208283,0.269,0.091,0,"8","TOR1A"
"8.CCDC53",0,0.596082339773488,0.325,0.147,0,"8","CCDC53"
"8.CHMP1A",0,0.964794027405678,0.271,0.093,0,"8","CHMP1A"
"8.TNFRSF9",0,0.936901718215066,0.256,0.078,0,"8","TNFRSF9"
"8.SMIM12",0,0.598866401151102,0.307,0.129,0,"8","SMIM12"
"8.TOR3A",0,0.829709432878941,0.311,0.133,0,"8","TOR3A"
"8.MANF",0,0.679165721997506,0.35,0.172,0,"8","MANF"
"8.ZFR",0,0.650045807745986,0.311,0.133,0,"8","ZFR"
"8.SNX1",0,0.82501709260267,0.298,0.12,0,"8","SNX1"
"8.NUBP2",0,0.832609435951126,0.287,0.109,0,"8","NUBP2"
"8.SRP72",0,0.725711478289509,0.347,0.169,0,"8","SRP72"
"8.ENOPH1",0,0.844177588560729,0.27,0.093,0,"8","ENOPH1"
"8.TIMM13",0,0.829126988754853,0.332,0.155,0,"8","TIMM13"
"8.ATG5",0,0.647538105830773,0.315,0.138,0,"8","ATG5"
"8.FAM192A",0,1.02640988015977,0.287,0.11,0,"8","FAM192A"
"8.CAMTA1",0,0.773561129700633,0.34,0.164,0,"8","CAMTA1"
"8.CD8B",0,0.82984159385487,0.319,0.143,0,"8","CD8B"
"8.DNAJB11",0,0.700957170374928,0.338,0.162,0,"8","DNAJB11"
"8.NRDC",0,0.54966294976589,0.349,0.173,0,"8","NRDC"
"8.CD8A",0,1.01726930269947,0.352,0.176,0,"8","CD8A"
"8.CHCHD3",0,0.818297100874482,0.285,0.109,0,"8","CHCHD3"
"8.RPS6KB2",0,0.770676382694783,0.301,0.125,0,"8","RPS6KB2"
"8.SPAG7",0,0.806071808071301,0.311,0.135,0,"8","SPAG7"
"8.DUSP23",0,0.688363595062448,0.331,0.156,0,"8","DUSP23"
"8.DAXX",0,0.898244878684849,0.268,0.093,0,"8","DAXX"
"8.MCRS1",0,1.11042306275413,0.256,0.081,0,"8","MCRS1"
"8.FIP1L1",0,0.554456864799887,0.281,0.107,0,"8","FIP1L1"
"8.MLEC",0,0.871511324868575,0.341,0.167,0,"8","MLEC"
"8.MRPS5",0,0.665295431403019,0.295,0.121,0,"8","MRPS5"
"8.CAPRIN1",0,0.85220758931741,0.289,0.115,0,"8","CAPRIN1"
"8.TRIM69",0,0.857911771861965,0.298,0.124,0,"8","TRIM69"
"8.DDA1",0,1.03066733243148,0.276,0.103,0,"8","DDA1"
"8.SPATS2L",0,1.09762160676696,0.272,0.099,0,"8","SPATS2L"
"8.NDUFA10",0,0.617914332596484,0.319,0.146,0,"8","NDUFA10"
"8.LRBA",0,0.683682592176167,0.26,0.087,0,"8","LRBA"
"8.CHTF8",0,1.10566199071039,0.264,0.091,0,"8","CHTF8"
"8.CDC5L",0,0.78705320182291,0.283,0.11,0,"8","CDC5L"
"8.MPLKIP",0,0.690626085951893,0.303,0.13,0,"8","MPLKIP"
"8.PLA2G16",0,0.748812369537467,0.304,0.131,0,"8","PLA2G16"
"8.BCCIP",0,0.785044546669512,0.287,0.114,0,"8","BCCIP"
"8.CMTM3",0,0.579572318741566,0.347,0.174,0,"8","CMTM3"
"8.RRP1B",0,0.996954678219464,0.251,0.078,0,"8","RRP1B"
"8.CHRAC1",0,0.80961117326425,0.26,0.088,0,"8","CHRAC1"
"8.FLOT2",0,0.779945780509614,0.289,0.117,0,"8","FLOT2"
"8.ACAA2",0,1.2315186060484,0.252,0.08,0,"8","ACAA2"
"8.BAD",0,1.05932738745425,0.273,0.102,0,"8","BAD"
"8.RNF126",0,0.905818412625936,0.27,0.099,0,"8","RNF126"
"8.RASSF1",0,0.586216471767483,0.298,0.127,0,"8","RASSF1"
"8.MBD4",0,0.749084107625153,0.3,0.129,0,"8","MBD4"
"8.DCK",0,0.547280332248791,0.309,0.138,0,"8","DCK"
"8.LASP1",0,0.633290336099842,0.306,0.135,0,"8","LASP1"
"8.OSGEP",0,0.783164285707863,0.273,0.103,0,"8","OSGEP"
"8.TFAM",0,0.901905171733715,0.27,0.1,0,"8","TFAM"
"8.DCP2",0,0.725749061763158,0.293,0.123,0,"8","DCP2"
"8.ABI3",0,0.861484775817787,0.299,0.129,0,"8","ABI3"
"8.TMEM261",0,0.986022111696753,0.273,0.104,0,"8","TMEM261"
"8.DESI1",0,1.12594449027194,0.279,0.11,0,"8","DESI1"
"8.SSSCA1",0,1.04966821932657,0.265,0.096,0,"8","SSSCA1"
"8.CTSW",0,0.604285240763389,0.378,0.209,0,"8","CTSW"
"8.NDE1",0,0.889536598191701,0.26,0.091,0,"8","NDE1"
"8.TAF12",0,0.62680406130668,0.293,0.124,0,"8","TAF12"
"8.MAP4",0,0.828371301341619,0.287,0.118,0,"8","MAP4"
"8.PSMB8-AS1",0,0.501424638467048,0.308,0.139,0,"8","PSMB8-AS1"
"8.ITPA",0,0.719370668090574,0.294,0.125,0,"8","ITPA"
"8.ACTR1A",0,0.861541846422719,0.281,0.113,0,"8","ACTR1A"
"8.ARHGAP30",0,0.504508873939172,0.319,0.151,0,"8","ARHGAP30"
"8.SEPT11",0,0.965217739082263,0.268,0.1,0,"8","SEPT11"
"8.ZNF511",0,1.14922231975591,0.258,0.09,0,"8","ZNF511"
"8.GFER",0,0.980935959615049,0.261,0.093,0,"8","GFER"
"8.UQCRHL",0,0.611112388677008,0.292,0.124,0,"8","UQCRHL"
"8.TNIP2",0,0.794136392414291,0.29,0.122,0,"8","TNIP2"
"8.REST",0,0.617007736867262,0.302,0.134,0,"8","REST"
"8.NSD1",0,0.536785360722255,0.294,0.126,0,"8","NSD1"
"8.COPS5",0,0.631712098352273,0.302,0.134,0,"8","COPS5"
"8.CORO1B",0,0.643187194580198,0.44,0.272,0,"8","CORO1B"
"8.ATP5L",0,0.587066878122945,0.887,0.72,0,"8","ATP5L"
"8.DCAF11",0,0.939597698726028,0.254,0.087,0,"8","DCAF11"
"8.VPS51",0,0.536949599153579,0.304,0.137,0,"8","VPS51"
"8.TMEM126A",0,0.700159729413984,0.297,0.13,0,"8","TMEM126A"
"8.CUEDC2",0,0.633895469815024,0.294,0.127,0,"8","CUEDC2"
"8.PTPN11",0,1.01084981775418,0.25,0.083,0,"8","PTPN11"
"8.UBL7",0,0.875773348902727,0.283,0.116,0,"8","UBL7"
"8.ABCF1",0,0.715058032642917,0.283,0.117,0,"8","ABCF1"
"8.NME2",0,0.506478347566631,0.368,0.202,0,"8","NME2"
"8.PNKP",0,0.795468771446135,0.283,0.117,0,"8","PNKP"
"8.RTCB",0,0.816919522261801,0.285,0.119,0,"8","RTCB"
"8.CHTOP",0,0.631665191378771,0.279,0.114,0,"8","CHTOP"
"8.NDUFA8",0,0.850064284538041,0.277,0.112,0,"8","NDUFA8"
"8.EIF4EBP1",0,0.795109366143735,0.298,0.133,0,"8","EIF4EBP1"
"8.PHTF2",0,0.582813428799502,0.275,0.111,0,"8","PHTF2"
"8.PSMD9",0,0.883959715277306,0.268,0.104,0,"8","PSMD9"
"8.RNF4",0,0.775213490433094,0.26,0.096,0,"8","RNF4"
"8.LIME1",0,0.623743626288449,0.254,0.09,0,"8","LIME1"
"8.PSMD6",0,0.626483363150402,0.3,0.136,0,"8","PSMD6"
"8.RNF5",0,0.773421847263902,0.285,0.121,0,"8","RNF5"
"8.EXOSC1",0,0.575155720901333,0.285,0.121,0,"8","EXOSC1"
"8.ETFB",0,0.828707962865964,0.283,0.119,0,"8","ETFB"
"8.KLHDC2",0,0.768973681051712,0.265,0.102,0,"8","KLHDC2"
"8.UBE2J2",0,0.886445042356758,0.264,0.101,0,"8","UBE2J2"
"8.SDHB",0,0.519145873357114,0.319,0.156,0,"8","SDHB"
"8.ACADM",0,0.810063528541374,0.262,0.099,0,"8","ACADM"
"8.TXNDC9",0,0.705865125098047,0.251,0.088,0,"8","TXNDC9"
"8.MRPS10",0,1.01934035851372,0.263,0.1,0,"8","MRPS10"
"8.TSR2",0,0.960159789608078,0.257,0.094,0,"8","TSR2"
"8.NTAN1",0,1.19280237655229,0.256,0.093,0,"8","NTAN1"
"8.ACADVL",0,0.570151122747163,0.352,0.189,0,"8","ACADVL"
"8.MYDGF",0,0.625159100345781,0.442,0.279,0,"8","MYDGF"
"8.AGGF1",0,0.794939619864834,0.267,0.105,0,"8","AGGF1"
"8.ZNF22",0,0.912527019229489,0.266,0.104,0,"8","ZNF22"
"8.C22orf39",0,0.806698580371866,0.265,0.103,0,"8","C22orf39"
"8.GNL1",0,0.746986767389471,0.263,0.101,0,"8","GNL1"
"8.NAA20",0,0.638420372639054,0.292,0.13,0,"8","NAA20"
"8.HINT1",0,0.620489167571151,0.893,0.732,0,"8","HINT1"
"8.EIF2AK1",0,0.783248498035421,0.267,0.106,0,"8","EIF2AK1"
"8.IDH3G",0,0.603552921329296,0.307,0.146,0,"8","IDH3G"
"8.SNRNP27",0,0.592862957161516,0.264,0.104,0,"8","SNRNP27"
"8.TXNL4A",0,0.996512466610863,0.273,0.113,0,"8","TXNL4A"
"8.NDUFS2",0,0.728507058345241,0.295,0.135,0,"8","NDUFS2"
"8.ZC3H13",0,0.508049073257356,0.3,0.14,0,"8","ZC3H13"
"8.MRPL40",0,0.782628906392795,0.289,0.129,0,"8","MRPL40"
"8.NSL1",0,0.76606467523568,0.261,0.102,0,"8","NSL1"
"8.FPGS",0,0.741563804691994,0.253,0.094,0,"8","FPGS"
"8.APIP",0,0.958316970885328,0.258,0.099,0,"8","APIP"
"8.COX16",0,0.688562979342516,0.285,0.126,0,"8","COX16"
"8.ABT1",0,0.575798306148578,0.26,0.102,0,"8","ABT1"
"8.TRAF1",0,0.502753591311415,0.268,0.11,0,"8","TRAF1"
"8.KATNBL1",0,0.562086942948127,0.273,0.115,0,"8","KATNBL1"
"8.GLOD4",0,0.520590145602933,0.275,0.117,0,"8","GLOD4"
"8.HDAC3",0,0.874425827002962,0.252,0.094,0,"8","HDAC3"
"8.GTF2H5",0,0.553895446028418,0.306,0.148,0,"8","GTF2H5"
"8.CCDC25",0,0.861303129829398,0.252,0.094,0,"8","CCDC25"
"8.KCNAB2",0,0.723410244080028,0.274,0.117,0,"8","KCNAB2"
"8.DOCK2",0,0.81034165367547,0.277,0.12,0,"8","DOCK2"
"8.HMG20B",0,0.933205698829402,0.267,0.11,0,"8","HMG20B"
"8.ZCCHC17",0,0.825153506217244,0.256,0.099,0,"8","ZCCHC17"
"8.PPIE",0,0.664218925402455,0.25,0.093,0,"8","PPIE"
"8.PRPF8",0,0.577838571857636,0.287,0.13,0,"8","PRPF8"
"8.PRCC",0,0.716853713470376,0.259,0.103,0,"8","PRCC"
"8.PBRM1",0,0.880490627288926,0.262,0.106,0,"8","PBRM1"
"8.PPID",0,0.558002460815395,0.266,0.11,0,"8","PPID"
"8.MRPL21",0,0.772458340858949,0.276,0.12,0,"8","MRPL21"
"8.PFN1",0,1.59370802465599,0.975,0.819,0,"8","PFN1"
"8.ARL6IP1",0,0.886439079198457,0.367,0.211,0,"8","ARL6IP1"
"8.PRPF31",0,0.832159068041987,0.252,0.096,0,"8","PRPF31"
"8.SCNM1",0,0.524315517721444,0.289,0.133,0,"8","SCNM1"
"8.GORASP2",0,0.59950066535559,0.287,0.131,0,"8","GORASP2"
"8.SMARCA2",0,0.519225135968054,0.284,0.128,0,"8","SMARCA2"
"8.LINC00116",0,0.626172818300461,0.271,0.116,0,"8","LINC00116"
"8.PARP9",0,0.693404070035223,0.281,0.126,0,"8","PARP9"
"8.PIN4",0,0.665425213323077,0.272,0.117,0,"8","PIN4"
"8.DGKZ",0,0.734399989084199,0.258,0.103,0,"8","DGKZ"
"8.PPP2R5E",0,0.579522562517549,0.273,0.118,0,"8","PPP2R5E"
"8.PRPF6",0,0.535957269266328,0.28,0.125,0,"8","PRPF6"
"8.SMARCC1",0,0.765990582903267,0.251,0.096,0,"8","SMARCC1"
"8.GTF2I",0,0.554680849418828,0.303,0.148,0,"8","GTF2I"
"8.MRPS35",0,0.869648802045728,0.254,0.099,0,"8","MRPS35"
"8.CFL1",0,1.12718519419054,0.943,0.788,0,"8","CFL1"
"8.USP14",0,0.59948358128187,0.271,0.117,0,"8","USP14"
"8.WAPL",0,0.618073950758872,0.285,0.131,0,"8","WAPL"
"8.LCMT1",0,0.653648417811302,0.258,0.105,0,"8","LCMT1"
"8.MRPL3",0,0.689453083469284,0.283,0.13,0,"8","MRPL3"
"8.DNAJC2",0,0.53463479473297,0.285,0.132,0,"8","DNAJC2"
"8.LRRFIP2",0,0.571111770095467,0.27,0.118,0,"8","LRRFIP2"
"8.NMI",0,0.654099958577037,0.276,0.125,0,"8","NMI"
"8.MAPKAPK3",0,0.86170008673672,0.263,0.112,0,"8","MAPKAPK3"
"8.PBDC1",0,0.585770341330572,0.262,0.111,0,"8","PBDC1"
"8.PPM1M",0,0.653228924333168,0.276,0.126,0,"8","PPM1M"
"8.SVIP",0,0.565562369149361,0.267,0.117,0,"8","SVIP"
"8.MIF4GD",0,0.961078801289483,0.265,0.115,0,"8","MIF4GD"
"8.GBP4",0,0.567240723125037,0.286,0.136,0,"8","GBP4"
"8.SMIM19",0,0.556265545475769,0.287,0.137,0,"8","SMIM19"
"8.IMP4",0,0.591745862008171,0.28,0.131,0,"8","IMP4"
"8.AAMP",0,0.550980947685572,0.262,0.113,0,"8","AAMP"
"8.SNF8",0,0.937622597615186,0.253,0.104,0,"8","SNF8"
"8.DHX9",0,0.609292680011428,0.25,0.101,0,"8","DHX9"
"8.BCAP29",0,0.694970577212088,0.25,0.101,0,"8","BCAP29"
"8.NUDT22",0,0.629020548339351,0.285,0.136,0,"8","NUDT22"
"8.MPV17",0,0.764803204032165,0.264,0.116,0,"8","MPV17"
"8.PFDN1",0,0.509907107518305,0.27,0.122,0,"8","PFDN1"
"8.VMA21",0,0.619520164991177,0.292,0.144,0,"8","VMA21"
"8.GTF2E2",0,0.613297809881827,0.26,0.113,0,"8","GTF2E2"
"8.DDRGK1",0,0.529964330221246,0.298,0.151,0,"8","DDRGK1"
"8.BRMS1",0,0.660239894822198,0.258,0.112,0,"8","BRMS1"
"8.ITGB7",0,0.649435398874731,0.254,0.108,0,"8","ITGB7"
"8.WARS",0,0.506722167030082,0.271,0.125,0,"8","WARS"
"8.SHARPIN",0,0.61945518283611,0.277,0.132,0,"8","SHARPIN"
"8.TSG101",0,0.732211501767701,0.255,0.11,0,"8","TSG101"
"8.GTF2F1",0,0.581421771107901,0.27,0.125,0,"8","GTF2F1"
"8.TNFRSF4",0,0.646379831040223,0.262,0.118,0,"8","TNFRSF4"
"8.NENF",0,0.860369739139064,0.273,0.129,0,"8","NENF"
"8.EPRS",0,0.609234294405975,0.267,0.123,0,"8","EPRS"
"8.MRPS25",0,0.689457880512379,0.253,0.109,0,"8","MRPS25"
"8.SLC35B1",0,0.770583945004714,0.253,0.109,0,"8","SLC35B1"
"8.NFKBIB",0,0.502581817234513,0.256,0.112,0,"8","NFKBIB"
"8.ARPC1A",0,0.519683165799121,0.298,0.154,0,"8","ARPC1A"
"8.CNIH4",0,0.687988817650267,0.266,0.123,0,"8","CNIH4"
"8.PDIA4",0,0.553467645661344,0.3,0.157,0,"8","PDIA4"
"8.CYB5A",0,0.581748909699249,0.263,0.121,0,"8","CYB5A"
"8.TTC1",0,0.851129611732601,0.25,0.109,0,"8","TTC1"
"8.TUSC2",0,0.520233278677994,0.261,0.121,0,"8","TUSC2"
"8.ATG101",0,0.500682332754461,0.262,0.122,0,"8","ATG101"
"8.MAN1A2",0,0.592638507767571,0.258,0.119,0,"8","MAN1A2"
"8.ADI1",0,0.624331875278851,0.278,0.139,0,"8","ADI1"
"8.DHX29",0,0.517706084843509,0.253,0.114,0,"8","DHX29"
"8.HDLBP",0,0.656469878932781,0.307,0.168,0,"8","HDLBP"
"8.ATP6V1D",0,0.588576801605379,0.262,0.124,0,"8","ATP6V1D"
"8.PPIA",0,1.17489985491762,0.934,0.797,0,"8","PPIA"
"8.ARHGDIB",0,0.586518229357309,0.894,0.757,0,"8","ARHGDIB"
"8.MYL6",0,0.805110615227366,0.954,0.817,0,"8","MYL6"
"8.PPP2R3C",0,0.500027385964341,0.259,0.122,0,"8","PPP2R3C"
"8.TMED3",0,0.535988000799025,0.27,0.133,0,"8","TMED3"
"8.ACTG1",0,1.16672343064372,0.978,0.841,0,"8","ACTG1"
"8.PARVG",0,0.540013366806475,0.277,0.141,0,"8","PARVG"
"8.PSMD12",0,0.559567441881219,0.25,0.115,0,"8","PSMD12"
"8.NSFL1C",0,0.576843779918044,0.252,0.117,0,"8","NSFL1C"
"8.SH3BGRL3",0,0.719309648503383,0.939,0.804,0,"8","SH3BGRL3"
"8.ATF6B",0,0.522286756100821,0.26,0.126,0,"8","ATF6B"
"8.VIM",0,0.608222302946746,0.927,0.793,0,"8","VIM"
"8.BLVRA",0,0.714939790938796,0.256,0.124,0,"8","BLVRA"
"8.CDIPT",0,0.590925639871144,0.26,0.128,0,"8","CDIPT"
"8.REXO2",0,0.524648106068395,0.254,0.123,0,"8","REXO2"
"8.NDUFA13",0,0.807986477658056,0.279,0.15,0,"8","NDUFA13"
"8.STARD3NL",0,0.540976225847744,0.262,0.133,0,"8","STARD3NL"
"8.HNRNPA1",0,0.567951881852346,0.919,0.794,0,"8","HNRNPA1"
"8.H3F3A",0,0.56152637957229,0.923,0.803,0,"8","H3F3A"
"8.GAPDH",0,1.70146710650158,0.972,0.88,0,"8","GAPDH"
"8.RPSA",0,0.524014684529324,0.938,0.88,0,"8","RPSA"
"8.ACTB",0,1.34416169854569,0.992,0.942,0,"8","ACTB"
"8.PTMA",0,0.710490317173838,0.993,0.957,0,"8","PTMA"
"8.RPLP0",0,0.555717109678932,0.959,0.932,0,"8","RPLP0"
"9.MZB1",0,3.75459890123135,0.871,0.088,0,"9","MZB1"
"9.IGLC2",0,8.76905239893199,0.889,0.115,0,"9","IGLC2"
"9.DERL3",0,3.9120478310855,0.783,0.056,0,"9","DERL3"
"9.IGHG1",0,3.60260724925891,0.819,0.12,0,"9","IGHG1"
"9.JCHAIN",0,4.27568263584965,0.793,0.096,0,"9","JCHAIN"
"9.IGLC3",0,9.09992752475435,0.72,0.057,0,"9","IGLC3"
"9.IGLV2-14",0,9.35103126963653,0.73,0.07,0,"9","IGLV2-14"
"9.IGLV2-23",0,9.37442385292274,0.663,0.034,0,"9","IGLV2-23"
"9.FKBP11",0,2.61329439456342,0.755,0.134,0,"9","FKBP11"
"9.CD79A",0,2.03397618563345,0.71,0.11,0,"9","CD79A"
"9.IGLV1-40",0,9.32257978427354,0.67,0.075,0,"9","IGLV1-40"
"9.IGHG4",0,4.0443346533065,0.659,0.072,0,"9","IGHG4"
"9.IGLV2-11",0,8.56142476868061,0.605,0.028,0,"9","IGLV2-11"
